Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,83,1.892,2.380,3.357,2.869,0.916,-2.014,-4.456,-5.432,-5.432,-4.456,-2.991,-0.549,3.357,7.751,12.146,15.076,16.541,15.564,13.611,10.681,7.263,3.357,-0.549,-3.967,-6.409,-6.897,-5.920,-4.456,-2.991,-3.479,-4.944,-6.897,-7.874,-6.897,-5.432,-5.920,-7.385,-9.338,-9.338,-5.920,-0.549,4.333,6.287,5.310,2.869,0.916,-0.061,-0.549,-2.014,-5.432,-10.315,-14.221,-14.709,-12.756,-10.315,-7.874,-7.385,-7.874,-7.385,-5.432,-3.967,-3.479,-3.967,-4.944,-5.432,-5.432,-3.967,-1.526,1.404,4.333,6.775,7.751,6.775,3.845,0.916,-2.014,-3.479,-3.479,-3.967,-4.456,-5.432,-5.432,-3.967,-2.014,-0.061,-0.061,-1.526,-3.479,-3.967,-2.502,-0.549,0.916,0.916,-0.061,-1.038,-1.038,0.427,1.892,2.869,2.869,1.892,-0.061,-2.014,-2.991,-2.991,-2.502,-1.038,-0.061,-0.549,-2.991,-5.920,-7.385,-6.409,-2.991,0.916,2.380,1.404,-2.502,-5.432,-6.897,-6.897,-6.409,-7.874,-10.315,-12.756,-13.245,-11.292,-8.362,-6.409,-7.385,-10.803,-13.733,-16.174,-16.174,-14.709,-12.756,-11.292,-10.803,-10.803,-10.803,-10.315,-8.362,-4.944,-0.549,5.310,11.169,15.564,18.982,21.912,24.353,26.306,26.794,24.353,20.935,18.494,18.005,20.935,24.353,25.818,23.376,18.494,13.123,9.216,7.751,6.775,4.822,2.869,0.916,1.404,3.357,4.333,4.333,2.380,1.404,2.380,4.333,4.333,3.845,1.892,1.404,2.380,3.845,3.845,1.892,-1.038,-3.479,-3.479,-2.014,-0.061,1.404,0.916,-1.038,-4.944,-8.850,-11.292,-13.245,-13.245,-12.756,-12.268,-11.292,-10.315,-8.362,-6.897,-6.409,-7.874,-11.292,-14.221,-15.686,-14.221,-12.268,-10.315,-10.315,-12.268,-15.198,-16.663,-16.663,-15.198,-12.756,-9.827,-7.385,-6.409,-6.409,-7.385,-8.850,-9.827,-10.315,-10.803,-10.803,-11.292,-13.733,-17.151,-20.081,-20.569,-18.616,-15.198,-12.268,-11.292,-13.245,-14.709,-14.221,-11.292,-8.850,-8.850,-11.292,-14.221,-14.709,-11.780,-7.385,-2.991,-2.014,-3.967,-6.897,-9.338,-10.315,-10.803,-11.780
1,FP2,83,1.617,-0.824,-3.265,-4.242,-3.754,-3.265,-3.754,-5.219,-6.683,-7.172,-4.730,-0.336,5.035,9.430,10.895,11.383,11.383,12.360,14.313,14.313,12.360,7.477,2.594,-0.336,-0.824,0.153,1.129,0.153,-1.801,-4.242,-5.219,-4.730,-2.289,-0.336,-0.336,-2.289,-5.219,-5.707,-3.754,0.641,5.035,6.989,6.500,5.524,5.035,5.035,5.035,3.571,0.641,-3.265,-6.683,-9.125,-10.101,-11.078,-11.566,-11.566,-10.590,-8.148,-5.707,-3.265,-1.801,-1.801,-1.801,-1.312,-0.336,1.129,2.594,3.571,4.059,4.547,5.524,6.012,6.012,4.547,2.594,-0.824,-3.265,-4.242,-3.754,-2.289,-2.777,-3.265,-4.242,-5.219,-4.730,-3.265,-1.801,-0.824,-0.824,-0.824,-1.801,-1.801,-0.336,2.106,4.547,5.035,3.571,0.641,-1.801,-2.289,-2.289,-2.289,-3.265,-4.730,-5.707,-5.219,-3.265,-1.312,-0.824,-1.801,-3.265,-3.754,-4.242,-3.265,-2.777,-2.289,-2.289,-2.777,-3.754,-5.219,-8.148,-11.078,-13.031,-14.008,-14.008,-13.031,-12.543,-12.543,-12.543,-11.566,-12.054,-13.031,-14.984,-17.426,-18.890,-17.914,-15.472,-13.031,-11.078,-8.636,-5.707,-2.289,1.617,5.524,9.918,14.801,20.172,26.031,31.403,34.821,36.285,35.797,33.844,31.891,30.426,30.426,31.891,32.867,31.891,29.449,25.543,21.149,17.731,15.778,13.336,9.918,6.500,4.547,5.524,8.453,11.871,12.360,10.406,7.477,5.524,5.035,6.012,7.477,7.477,6.012,4.547,3.571,3.571,3.571,4.059,4.059,3.082,1.617,0.153,-0.824,-0.824,-1.312,-2.777,-5.707,-8.636,-11.566,-12.543,-11.566,-10.101,-8.148,-6.683,-6.683,-7.660,-9.613,-11.078,-13.519,-14.496,-14.496,-14.008,-13.519,-13.031,-13.031,-13.519,-14.008,-14.008,-13.031,-12.054,-11.078,-10.590,-10.590,-10.101,-9.125,-9.125,-9.613,-11.566,-13.031,-14.496,-13.031,-11.566,-11.078,-12.543,-16.449,-18.890,-19.379,-17.426,-14.008,-12.543,-12.054,-13.519,-14.008,-12.543,-10.590,-9.125,-9.125,-9.613,-10.101,-9.613,-8.148,-6.683,-5.219,-4.242,-4.730,-5.707,-8.636,-11.566,-14.496
2,F7,83,6.073,4.120,1.190,-1.251,-2.716,-3.693,-3.204,-3.204,-3.204,-3.204,-2.716,-0.275,3.632,8.026,10.956,12.909,14.862,16.327,16.815,14.862,10.468,4.608,0.702,-0.763,-0.275,-0.275,-1.251,-3.693,-5.646,-6.134,-5.646,-4.669,-4.181,-5.157,-6.134,-7.599,-8.087,-8.087,-6.622,-4.669,-2.228,-0.275,-0.763,-1.740,-2.228,-2.228,-1.740,-1.251,-1.740,-3.204,-5.646,-6.622,-6.622,-6.622,-6.622,-7.599,-10.040,-11.505,-11.505,-10.529,-8.575,-7.599,-7.111,-7.111,-7.111,-6.134,-4.181,-2.716,-1.740,-1.740,-1.251,-0.763,0.214,0.214,-0.763,-2.716,-5.157,-5.646,-4.669,-3.204,-3.693,-4.669,-5.646,-5.157,-2.716,-1.740,-2.228,-4.181,-6.622,-7.111,-5.646,-3.204,-2.228,-2.716,-3.693,-4.669,-4.669,-4.181,-3.693,-3.204,-3.204,-3.693,-4.181,-4.669,-5.157,-5.157,-5.157,-4.669,-5.646,-7.111,-9.552,-10.040,-9.064,-5.157,-1.740,0.702,0.214,-2.716,-5.157,-5.157,-3.204,-1.251,-0.763,-1.740,-3.204,-3.693,-3.204,-3.204,-5.157,-8.575,-11.505,-13.458,-14.923,-15.900,-17.853,-18.829,-18.341,-16.388,-14.435,-13.947,-14.435,-16.388,-17.365,-16.876,-13.947,-10.529,-7.599,-4.669,-1.740,1.678,3.632,4.120,1.190,-2.228,-4.669,-3.693,-0.275,3.143,4.120,2.167,-0.763,-3.693,-4.181,-4.669,-5.157,-6.622,-7.599,-7.599,-5.157,-2.716,-1.251,-2.228,-5.157,-8.575,-10.040,-10.040,-9.552,-8.575,-8.087,-7.599,-6.134,-4.669,-4.669,-5.646,-7.111,-8.575,-8.575,-7.599,-7.111,-7.599,-9.064,-11.017,-13.947,-16.388,-18.341,-18.341,-16.388,-12.970,-9.552,-7.599,-8.087,-10.529,-12.482,-12.970,-12.482,-12.482,-12.970,-15.411,-16.876,-17.365,-17.853,-17.853,-18.341,-19.318,-18.341,-17.365,-15.411,-13.458,-11.993,-11.017,-9.552,-7.599,-6.134,-5.646,-7.111,-8.087,-9.552,-10.040,-10.529,-11.017,-11.505,-12.482,-11.993,-11.505,-11.993,-13.458,-15.411,-16.388,-14.923,-12.482,-10.040,-9.064,-10.529,-11.993,-13.458,-13.458,-12.482,-10.529,-7.599,-5.646,-4.669,-6.134,-9.552,-14.923,-18.829,-21.271
3,F8,83,-0.285,-3.703,-6.144,-4.679,-1.261,1.668,1.668,-2.238,-6.144,-7.609,-5.168,0.692,5.086,7.528,7.039,8.016,10.946,15.340,19.246,19.735,16.317,10.457,5.086,2.157,2.157,3.621,5.086,4.598,2.157,-0.773,-2.238,-1.750,0.203,2.157,2.157,-1.750,-7.609,-11.515,-10.539,-4.679,2.157,7.039,8.016,6.551,4.598,4.110,3.133,0.203,-4.191,-9.562,-12.004,-11.515,-10.539,-10.050,-11.515,-12.492,-11.027,-7.121,-1.750,1.668,2.157,0.203,-1.750,-2.726,-2.238,-0.285,1.668,3.133,4.110,3.621,2.157,0.203,-1.261,-2.726,-3.703,-5.656,-8.097,-10.050,-9.562,-6.144,-3.703,-3.703,-7.609,-12.004,-12.980,-8.097,0.692,8.016,8.504,3.133,-3.215,-5.656,-1.750,4.598,8.016,6.063,0.203,-4.191,-4.679,-1.750,1.180,0.203,-4.191,-8.586,-10.539,-9.562,-6.632,-5.168,-5.656,-6.144,-5.656,-3.703,-1.261,0.203,0.692,-1.261,-3.215,-4.679,-4.679,-3.703,-3.703,-5.656,-9.074,-13.468,-16.398,-15.910,-13.468,-9.562,-6.632,-5.656,-7.121,-9.562,-12.004,-14.445,-15.910,-16.398,-16.398,-16.398,-15.422,-13.957,-11.027,-7.609,-6.144,-6.144,-7.121,-7.121,-3.703,2.645,8.993,13.387,13.387,11.922,9.969,8.993,9.481,10.457,11.922,12.410,12.899,12.410,10.946,8.016,5.575,3.133,0.692,-2.726,-5.168,-6.144,-4.191,1.180,7.039,10.457,9.481,5.086,0.692,-2.238,-2.238,0.203,2.157,3.133,1.668,1.180,1.180,2.645,5.575,6.551,4.598,-1.261,-7.609,-11.027,-10.050,-5.656,-1.261,0.692,-1.750,-5.656,-9.562,-11.027,-10.539,-9.074,-8.097,-8.097,-8.586,-8.586,-8.097,-7.609,-8.097,-9.074,-10.539,-12.004,-13.468,-14.445,-14.933,-15.422,-14.933,-13.957,-12.492,-12.004,-10.539,-9.562,-8.097,-6.632,-6.144,-6.144,-8.097,-10.539,-12.980,-13.468,-12.004,-10.050,-10.050,-12.492,-16.886,-19.816,-20.304,-17.375,-13.468,-11.515,-12.492,-13.957,-14.933,-12.980,-9.562,-6.632,-5.656,-7.121,-10.539,-12.004,-11.027,-7.121,-2.238,0.692,-0.773,-6.144,-12.980,-15.910
4,AF1,83,2.482,0.529,-0.936,-2.401,-3.377,-4.354,-5.819,-6.795,-6.795,-5.330,-2.401,1.994,5.900,9.318,10.783,11.271,10.783,10.295,9.318,6.877,3.947,1.017,-0.936,-1.424,-0.936,-0.936,-1.424,-2.889,-5.330,-6.795,-7.772,-7.772,-7.284,-6.795,-6.307,-7.284,-7.284,-6.307,-3.866,-0.936,1.506,2.970,2.482,1.506,0.529,0.041,-0.448,-1.424,-3.377,-5.330,-6.795,-7.772,-7.772,-7.772,-8.260,-9.237,-10.213,-9.725,-8.260,-6.795,-5.819,-6.307,-7.772,-7.772,-6.795,-4.842,-2.889,-0.936,-0.448,0.041,1.017,1.994,2.970,1.994,0.041,-2.889,-4.842,-4.842,-3.866,-2.889,-2.401,-2.889,-2.889,-3.377,-2.889,-2.889,-3.377,-3.866,-3.866,-2.889,-0.936,1.017,2.482,3.947,4.435,4.924,4.435,3.459,2.482,1.506,1.017,1.506,1.017,0.529,0.041,0.529,1.994,3.947,3.947,2.482,-0.936,-3.866,-5.330,-4.842,-1.912,-0.448,0.041,-0.936,-3.377,-4.842,-5.819,-6.307,-6.795,-7.772,-8.260,-8.260,-8.260,-7.772,-7.772,-8.260,-9.725,-11.678,-13.631,-15.096,-15.096,-14.608,-13.631,-11.678,-10.701,-9.725,-8.748,-7.284,-5.330,-3.377,-0.936,1.017,3.947,6.877,9.806,12.248,12.736,12.736,11.271,9.806,9.318,10.295,12.248,13.224,12.736,10.295,7.365,4.435,2.482,1.017,0.041,-0.936,-1.424,-0.936,0.529,2.970,4.435,3.947,1.994,-0.448,-1.424,-1.424,0.041,0.529,1.017,1.506,1.506,1.506,1.017,-0.448,-0.936,-1.912,-1.912,-1.424,-1.424,-1.424,-2.401,-3.866,-6.307,-8.748,-11.678,-12.655,-12.655,-10.701,-8.260,-6.307,-5.330,-4.842,-5.330,-6.307,-7.284,-8.748,-9.725,-11.190,-11.678,-10.701,-9.725,-9.237,-9.237,-10.213,-10.701,-10.213,-8.748,-7.284,-6.307,-5.819,-5.330,-4.842,-4.842,-5.330,-6.795,-8.748,-9.725,-9.725,-8.748,-9.237,-10.213,-12.655,-14.119,-13.631,-12.655,-10.701,-10.213,-10.701,-11.190,-10.701,-9.237,-6.795,-5.819,-5.819,-6.795,-7.772,-8.260,-6.795,-5.330,-3.866,-4.354,-5.819,-7.284,-9.237,-10.701,-11.190
5,AF2,83,-0.427,-2.380,-3.845,-4.333,-4.333,-4.333,-4.822,-6.287,-6.775,-6.287,-3.357,1.038,5.432,8.850,10.315,10.315,10.315,10.315,10.315,10.315,8.362,5.432,2.502,0.549,0.061,1.038,1.526,0.549,-1.892,-4.822,-6.287,-5.798,-3.357,-1.892,-1.404,-2.869,-4.333,-4.822,-2.869,1.038,4.456,5.920,5.432,4.456,4.456,4.944,4.944,2.991,0.061,-3.845,-6.775,-8.240,-9.216,-9.705,-10.681,-10.193,-9.216,-6.775,-4.333,-2.869,-3.357,-4.333,-4.822,-4.333,-2.380,-0.916,1.038,1.526,2.014,2.502,2.502,2.991,2.502,1.038,-0.427,-2.869,-3.845,-3.845,-2.869,-2.380,-2.380,-3.845,-5.798,-6.775,-5.798,-3.357,-1.404,0.061,-0.427,-0.916,-1.892,-1.404,1.038,3.479,5.920,6.409,4.944,3.479,2.014,1.038,1.526,1.526,0.549,-0.427,-1.404,-0.916,0.061,1.526,2.014,2.014,0.549,-0.916,-1.404,-0.916,-0.916,-0.427,-1.892,-2.869,-3.845,-4.822,-5.798,-7.263,-9.216,-10.681,-11.658,-11.658,-11.169,-10.681,-10.193,-10.681,-11.169,-12.634,-14.099,-15.076,-16.052,-16.052,-15.564,-14.587,-13.123,-11.169,-8.728,-4.822,-2.380,0.061,2.014,3.479,6.409,10.315,13.733,16.174,17.151,16.174,15.198,14.221,14.709,16.174,17.151,17.151,15.198,12.268,9.338,6.897,5.432,4.456,3.479,2.014,0.549,0.549,2.502,4.944,6.897,6.897,4.944,2.014,0.549,1.038,2.014,3.479,3.479,2.991,2.502,2.502,2.502,1.526,0.061,-0.916,-1.892,-2.380,-1.892,-1.404,-1.404,-1.892,-2.869,-5.310,-8.240,-10.681,-11.658,-11.658,-9.705,-7.751,-5.798,-4.822,-4.822,-5.798,-7.263,-9.216,-11.169,-12.146,-11.658,-10.681,-9.216,-8.240,-9.216,-10.681,-11.169,-11.169,-10.193,-8.728,-7.751,-7.263,-6.775,-6.775,-6.775,-7.263,-8.728,-10.193,-10.681,-10.193,-9.216,-8.240,-9.705,-12.146,-14.587,-15.076,-13.123,-10.681,-8.728,-8.728,-9.216,-9.216,-8.240,-6.287,-4.822,-4.822,-5.798,-7.263,-7.751,-7.263,-5.310,-3.845,-2.869,-2.869,-3.845,-5.798,-8.240,-9.216
6,FZ,83,0.437,-1.027,-2.492,-4.445,-5.910,-7.375,-7.863,-7.863,-6.399,-4.934,-2.492,0.926,3.855,6.785,8.250,8.250,7.273,6.297,4.832,3.367,1.902,0.437,-0.539,-1.027,-0.539,-0.539,-0.539,-2.492,-4.934,-7.375,-8.840,-8.840,-7.863,-6.887,-6.399,-6.887,-6.399,-4.934,-2.981,0.926,2.879,3.367,2.879,1.902,1.414,0.926,0.926,-0.539,-2.004,-4.445,-5.422,-5.910,-5.910,-6.399,-7.375,-8.352,-8.840,-8.352,-7.375,-6.887,-6.887,-8.352,-8.840,-8.352,-6.399,-4.445,-2.492,-1.516,-1.516,-1.027,-0.539,0.437,0.926,-0.051,-1.516,-2.492,-3.469,-2.981,-2.492,-2.492,-2.981,-3.957,-4.445,-4.445,-3.469,-2.492,-2.004,-2.004,-2.492,-2.004,-1.027,0.437,2.879,4.832,6.785,7.273,6.297,5.320,3.855,3.367,3.855,3.855,2.879,1.902,1.414,1.414,2.879,3.855,3.855,2.879,-0.051,-2.492,-3.957,-3.957,-2.981,-2.492,-2.492,-3.957,-4.934,-5.910,-6.399,-7.375,-8.352,-9.328,-10.305,-10.305,-9.816,-8.840,-8.352,-8.352,-9.816,-11.770,-13.234,-14.211,-14.211,-13.723,-12.746,-11.281,-9.816,-8.352,-6.399,-5.422,-3.957,-3.469,-2.981,-2.004,-0.539,1.902,3.855,5.320,5.809,4.832,2.879,1.902,1.902,2.879,4.344,4.832,4.344,2.391,0.437,-0.539,-1.516,-2.004,-2.492,-2.492,-2.492,-1.516,0.437,1.902,2.879,2.879,1.902,0.437,-1.027,-1.516,-1.027,0.437,1.414,1.414,1.414,0.437,-0.051,-1.516,-2.981,-3.957,-4.445,-3.957,-3.469,-2.981,-2.981,-3.957,-5.422,-7.863,-9.328,-9.816,-9.816,-8.352,-6.399,-4.445,-2.981,-1.516,-1.516,-2.004,-3.469,-5.422,-6.399,-6.887,-6.399,-5.422,-4.934,-4.934,-5.422,-6.399,-6.887,-6.399,-6.399,-5.422,-4.445,-3.957,-3.469,-3.469,-3.957,-4.934,-6.399,-6.887,-6.887,-6.399,-5.910,-6.399,-7.863,-9.816,-10.793,-10.305,-8.840,-6.887,-5.910,-5.910,-5.910,-5.910,-5.422,-4.445,-3.957,-3.469,-3.957,-3.957,-3.957,-2.981,-2.492,-2.004,-2.004,-2.981,-3.469,-4.445,-5.422,-5.422
7,F4,83,-3.377,-4.842,-5.330,-4.842,-3.866,-3.866,-5.330,-6.795,-7.284,-5.819,-2.889,1.017,4.435,7.365,8.830,9.806,10.295,10.295,10.783,10.295,9.318,6.877,4.924,3.459,2.970,2.970,3.459,1.994,-0.448,-2.889,-4.354,-3.866,-1.912,-0.448,-1.424,-3.377,-4.842,-4.354,-1.424,2.482,5.412,5.900,4.435,2.970,2.970,3.459,3.459,1.506,-1.424,-4.354,-6.307,-6.795,-7.284,-8.748,-10.701,-11.190,-9.237,-5.330,-1.912,-0.936,-1.912,-3.866,-3.866,-1.912,1.017,2.970,2.970,1.506,0.041,-0.448,0.529,1.017,0.529,-1.424,-3.866,-5.330,-4.842,-3.866,-2.889,-2.401,-4.354,-6.307,-7.772,-7.772,-5.330,-1.912,1.017,2.970,2.970,1.994,0.529,1.506,3.459,6.877,9.318,9.806,7.365,4.924,2.482,1.994,2.970,3.459,2.970,1.506,0.529,0.041,0.041,0.041,0.041,0.041,0.041,0.041,1.017,1.506,1.017,-0.936,-2.889,-3.866,-3.866,-3.377,-3.377,-4.842,-7.772,-9.725,-10.701,-10.213,-9.237,-8.748,-9.237,-9.237,-9.725,-9.725,-9.725,-10.213,-10.701,-11.678,-12.166,-12.166,-12.166,-10.701,-7.772,-4.842,-1.912,0.041,0.529,1.017,1.994,4.435,7.365,9.318,8.830,7.853,6.877,7.365,8.830,10.295,10.295,8.830,6.388,4.435,2.970,2.970,2.970,2.970,2.482,1.506,1.017,1.506,2.482,4.924,5.900,5.412,3.947,1.994,1.506,1.506,2.970,3.947,3.947,3.459,3.459,3.459,3.947,3.459,1.506,-1.424,-3.866,-4.354,-3.377,-1.912,-0.936,-0.936,-1.912,-2.889,-4.354,-5.819,-7.284,-8.260,-7.772,-6.795,-4.354,-1.912,-0.448,-0.936,-3.866,-6.795,-8.748,-8.748,-7.284,-5.330,-4.354,-4.354,-5.819,-6.795,-7.772,-7.284,-7.284,-6.795,-5.819,-4.354,-3.377,-2.889,-3.377,-4.842,-6.795,-7.772,-7.772,-5.819,-3.377,-2.401,-2.401,-4.354,-7.772,-10.213,-10.701,-9.725,-7.772,-5.819,-4.842,-4.354,-3.866,-2.401,-0.936,0.041,0.041,-0.936,-2.401,-3.377,-2.889,-0.936,1.017,1.994,1.017,-1.424,-4.354,-5.330
8,F3,83,4.547,3.571,1.617,0.153,-2.289,-3.754,-4.730,-5.219,-4.242,-3.754,-2.289,0.641,4.547,7.477,9.430,9.918,8.942,8.453,7.477,5.524,3.082,1.129,-0.336,0.153,1.129,2.106,1.617,-0.824,-3.265,-5.219,-6.683,-7.172,-7.660,-8.148,-8.636,-8.636,-7.660,-6.195,-3.754,-1.312,1.129,3.082,2.594,0.641,-1.312,-2.289,-2.289,-1.312,-0.336,-0.824,-1.801,-2.289,-1.801,-1.312,-1.312,-3.265,-6.195,-8.148,-8.148,-7.172,-6.195,-6.195,-7.172,-7.660,-6.195,-3.754,-0.824,1.129,0.641,-0.336,0.153,1.129,2.594,2.594,0.641,-1.312,-2.777,-2.289,-0.824,0.641,0.641,0.153,-0.336,-0.336,0.153,-0.336,-2.289,-3.265,-3.754,-2.289,0.641,3.571,5.524,6.012,5.524,5.524,5.035,4.547,3.571,3.082,2.106,1.617,1.129,0.641,0.641,2.106,4.059,5.524,5.035,2.106,-1.801,-5.219,-6.683,-4.730,-1.312,1.617,1.617,-0.336,-3.265,-4.242,-3.754,-2.289,-1.801,-2.289,-3.754,-4.730,-4.730,-3.754,-3.265,-4.730,-6.683,-9.613,-12.054,-13.031,-13.031,-12.054,-10.590,-9.613,-8.636,-8.148,-8.148,-8.636,-8.148,-6.683,-5.219,-3.265,-1.801,0.153,1.617,3.571,4.059,3.082,1.129,-0.336,-0.336,2.106,4.547,6.012,5.524,3.082,0.153,-2.777,-3.754,-3.754,-3.265,-2.777,-2.289,-1.801,-0.336,1.129,2.106,1.617,0.153,-1.312,-2.289,-2.289,-1.801,-0.824,-0.824,-0.824,-0.824,-1.312,-1.312,-2.289,-2.777,-3.754,-3.265,-2.289,-1.801,-1.312,-2.289,-4.730,-7.172,-9.613,-11.078,-11.078,-9.125,-7.172,-4.730,-3.265,-2.289,-2.289,-2.289,-3.265,-3.754,-5.219,-6.683,-9.125,-10.590,-10.590,-9.613,-9.125,-9.125,-9.613,-10.101,-9.613,-8.148,-5.707,-4.242,-3.265,-2.777,-2.777,-2.777,-3.265,-4.242,-5.219,-6.195,-6.683,-6.683,-7.172,-8.636,-9.613,-9.613,-8.636,-7.660,-7.172,-8.148,-9.125,-9.613,-9.125,-7.172,-5.219,-4.730,-5.219,-5.219,-5.707,-4.242,-2.777,-1.801,-1.801,-3.265,-5.707,-8.636,-10.590,-11.566,-11.566
9,FC6,83,-12.370,-10.417,-3.581,5.697,11.068,9.115,0.814,-8.952,-13.346,-10.905,-5.046,-1.139,-0.651,-0.651,3.255,12.044,20.833,23.763,19.857,11.068,4.232,3.255,5.208,7.161,6.185,3.743,1.302,-0.651,-2.604,-6.022,-9.440,-7.975,-1.139,7.650,13.021,9.603,0.814,-7.487,-8.464,-2.116,4.720,5.697,0.814,-5.046,-6.510,-3.092,-1.139,-4.557,-10.905,-13.835,-9.440,-0.651,4.720,-0.163,-11.393,-20.182,-18.717,-7.975,3.255,5.208,-1.628,-11.393,-15.299,-9.928,-0.163,7.650,10.091,7.650,3.743,0.326,-1.628,-3.092,-3.092,-3.581,-4.557,-6.510,-8.464,-10.417,-11.882,-14.323,-17.253,-18.717,-15.299,-6.510,4.232,11.068,9.603,2.767,-4.069,-4.557,0.326,5.208,6.673,3.255,-1.139,-4.069,-5.534,-6.510,-6.510,-3.581,2.279,8.138,8.626,1.790,-8.464,-14.811,-12.858,-6.022,-0.163,0.326,-4.069,-6.999,-5.534,-2.116,-1.628,-6.999,-13.835,-14.323,-5.046,8.626,15.462,9.603,-6.022,-19.694,-22.624,-14.323,-3.581,0.326,-4.557,-13.346,-18.717,-18.717,-13.835,-7.487,-2.604,-0.163,-1.628,-6.999,-13.835,-17.741,-15.788,-9.440,-3.092,-2.604,-7.975,-15.299,-18.229,-12.858,-2.116,7.650,13.021,12.533,8.138,3.255,0.814,0.814,1.790,2.279,1.302,-0.651,-3.581,-5.046,-6.999,-8.464,-8.952,-7.487,-2.604,4.232,10.579,11.068,5.697,-2.604,-8.464,-7.975,-1.628,4.232,5.697,1.790,-4.069,-6.999,-4.069,4.232,12.533,15.462,10.091,-1.139,-10.417,-13.346,-8.952,-2.604,1.302,-0.651,-5.046,-6.999,-5.534,-4.557,-6.999,-12.370,-16.764,-13.346,-2.116,9.603,13.509,6.185,-6.999,-17.253,-17.253,-9.928,-2.116,-0.651,-5.534,-12.370,-15.788,-15.788,-13.835,-10.905,-6.999,-1.139,5.208,7.161,2.279,-7.487,-14.811,-15.788,-10.905,-5.046,-4.069,-7.975,-12.858,-13.835,-9.440,-2.604,1.790,0.326,-6.999,-16.276,-21.647,-20.671,-14.323,-6.999,-2.116,-2.116,-4.557,-6.022,-6.022,-6.510,-9.440,-13.835,-14.323,-8.952,2.279,12.044,12.533,2.767,-9.928,-16.764
